ID,y,oof_lgb,oof_cat,oof_rank,oof_stack,oof_final
5325,0,0.21831639979542797,0.21992286352268636,0.6923127092482282,0.1846558690872343,0.6933924663391161
5327,0,0.108179207068684,0.08929861690898819,0.2889473455367625,0.1039750644611277,0.28491093815673146
5328,0,0.05613239295250509,0.07131697191276729,0.10356972042262708,0.09063733902700298,0.10830905691551806
5329,0,0.19562962426338873,0.1610180462175379,0.6054176268533416,0.14896092414859727,0.6014029595489659
5330,0,0.08755641632986169,0.09484784556454323,0.2515109352580547,0.1027927888611955,0.25589518384857307
5331,0,0.2107607099093985,0.19347853228648,0.6636810296099831,0.16846993445499603,0.6625215589083583
5332,0,0.40423948066725063,0.39629892908871456,0.8370363928866472,0.37246315838161403,0.8365436178384567
5334,0,0.10319682879193184,0.0926683092834907,0.2867515978955607,0.10439715024729813,0.2849544183080424
5335,0,0.12552288264476633,0.12755826756883495,0.4222140093047524,0.12108228160034383,0.42432279664333233
5336,1,0.10177518238504464,0.0897957364041583,0.2753597982520979,0.10318069224163204,0.2732582576054031
5337,0,0.170717737508487,0.1663780807690093,0.5794164963694073,0.14638809866021424,0.5799817383364494
5339,1,0.8157567499987699,0.9009837124927739,0.9963259272142267,0.8848473193385452,0.996854935721843
5341,0,0.15653396570189818,0.16244901119983912,0.5494804121918344,0.1417275684363433,0.5527776569995796
5342,0,0.35122044972678895,0.5403060046427924,0.8507326405495891,0.48294557092879414,0.8578633853645811
5343,0,0.47796879475825343,0.45342973430937594,0.866211574416279,0.4532332747749624,0.865226024319898
5345,0,0.10106457907208757,0.09021850790506969,0.27459889560415673,0.10322033178092305,0.27293940316245635
5348,0,0.03631675799838634,0.0340532852741096,0.00536979868689943,0.07743185239409561,0.00479731002797223
5350,1,0.39628011251590534,0.35819351324837656,0.8248619505195878,0.33683840340898347,0.8237314665855037
5351,1,0.25745586398061854,0.29307271702360127,0.7540762641853994,0.24098109654596653,0.7569894343232315
5352,0,0.08820513466808455,0.08062968931296682,0.21427018566024608,0.09807493246611125,0.21261793991043088
5353,0,0.455515942944719,0.4233905555975638,0.85523283621027,0.41660724196770405,0.8538487180602056
5354,0,0.17231151641645237,0.2093398045129001,0.6293751902256619,0.16803461058713212,0.6391582242706204
5356,0,0.1339858781598448,0.1397174960704955,0.4653028392538806,0.12754015758712525,0.4678754148731104
5357,0,0.16716980447412305,0.15205920213700608,0.5504587155963303,0.1391164130388738,0.5487050161601229
5358,0,0.13669646597431306,0.12085815884625961,0.42954041480064353,0.12034659889139362,0.4272939403162456
5359,0,0.04023258351132046,0.05014557957653153,0.029175181529631722,0.0823312560169306,0.029146194762091102
5361,0,0.17809933219681343,0.17613159649568672,0.6036784208009044,0.15256096972357985,0.6053886400858008
5362,0,0.09725848205996748,0.10082978337887223,0.29390408278620805,0.10636983351664228,0.29657811209183005
5363,0,0.10855526447083556,0.10402320006720205,0.32866646375929387,0.10928901716059689,0.32891285128338915
5364,0,0.10679940806825235,0.0797230421730187,0.2593808426453324,0.10047599281990632,0.252605185732713
5365,0,0.661975853302559,0.6844020576637058,0.9399104308882995,0.7265765956895723,0.9400408713422322
5367,0,0.3923917893000236,0.4097495676334989,0.8372320535675464,0.3797682923956238,0.8377175819238518
5368,0,0.06820306320869775,0.07155330552351083,0.1328101221792252,0.09234316677352708,0.13438265431830368
5369,0,0.1942838143749451,0.18925991804810288,0.6422453150136962,0.16258410510536372,0.6429554908184413
5370,0,0.060870819823750685,0.05688251095461746,0.07637288577764251,0.08688607122945292,0.0759453309564184
5371,0,0.0742429413399421,0.07562075027511028,0.16048523848862994,0.09446593671420797,0.16183312317926868
5372,1,0.616817125251883,0.6751987813343046,0.927779468672551,0.7046136049640775,0.9283157238720524
5373,0,0.046891472418609845,0.056297117573402555,0.04895865037610331,0.08492797173230242,0.049915213704943694
5374,0,0.0649534568266398,0.06285578182074633,0.10089569111700508,0.08921677569978319,0.10107685841413394
5375,0,0.16727916453145172,0.19624822970516806,0.6111787469020392,0.1601827050642549,0.6197370900184066
5376,0,0.07223723798464934,0.0560094332962671,0.10317839906082873,0.08810117557187275,0.09797527428728786
5377,0,0.10921337139934376,0.10146327564170492,0.3242967085525458,0.10846212287353614,0.3236372595909967
5379,0,0.1539279390831771,0.1332270132167397,0.48910822209661287,0.12844639498883004,0.48619505195878077
5381,0,0.374793590494,0.3606867207023017,0.8204921953128397,0.33114129152601146,0.820035653724075
5382,1,0.2352291177201969,0.2077564295282821,0.6954650202182704,0.18194933350620313,0.6935808803281303
5386,0,0.27070022188873943,0.26077814572930136,0.747815122396626,0.22325678841166557,0.7472353870458136
5387,1,0.18354656619220172,0.1759211389960445,0.6115700682638376,0.15360765651755978,0.6119251561662101
5388,1,0.10652628145823409,0.11690716780240203,0.3542327927301187,0.11374541009473936,0.35955186457382204
5390,0,0.03651673896696251,0.04095808765543838,0.011804861080916561,0.0793244330556953,0.011261359189529979
5391,1,0.7413622933807096,0.791670853230684,0.9787382060089569,0.8188343232827467,0.9794338884299317
5393,1,0.7566601537703763,0.7196188303837756,0.9681942693160572,0.7796002252888675,0.9673464063654942
5396,0,0.11111111894689936,0.09914134719137112,0.32329666507239446,0.10792043461354038,0.321071930663652
5397,0,0.17679197152735632,0.16675757858141838,0.5887429888256012,0.14780630590360377,0.5886632752148645
5398,0,0.11674821510277208,0.08217267233094565,0.2897299882603591,0.10279188943695555,0.28136005913300577
5399,1,0.47972526534077115,0.49261795284236987,0.8736684203661029,0.4905267370750178,0.8738350942794614
5400,1,0.15073558965319286,0.12706586108244186,0.4702160963520153,0.12531332578551715,0.46641158311230924
5401,0,0.04919915747596447,0.04817320605328999,0.03561024392364885,0.08287655914499571,0.034813107816281864
5402,0,0.10994593811399753,0.11326616116415258,0.3540371320492195,0.1129332689474623,0.35714596286795075
5403,0,0.09860753582950253,0.09946896614641212,0.29362146180268706,0.10609401249811323,0.29541864139020535
5405,1,0.3595890406999861,0.372963653227396,0.8198617331188313,0.3358697262516554,0.8202385610968593
5407,0,0.10469817728254431,0.09558612940920688,0.2981433975390234,0.10565453220909081,0.29704190037247996
5408,0,0.08675480349667875,0.07432211532060026,0.1915300665246315,0.09579919839737447,0.18819658825746047
5409,0,0.09269257604203883,0.055339460604291756,0.15870255228488195,0.0906045346004985,0.14489035755177762
5410,0,0.08644056117406798,0.10082453511133385,0.2645984608026436,0.10470663228830845,0.2713451309477224
5411,0,0.1413696851214902,0.14135120487787162,0.4828905604591504,0.12957176136290485,0.4843109120686407
5412,0,0.38524757838007906,0.3822808744967441,0.8288838645158485,0.35317889060919255,0.8287171906024899
5413,0,0.2167755242589499,0.24205507331943074,0.7046828122961868,0.1970742978293157,0.7080452773308984
5414,0,0.07434324273035914,0.051276818747826025,0.09935214574546719,0.08695831028181361,0.09145325159064888
5416,0,0.14371682918991718,0.17984703462318608,0.5499804339319101,0.14720832195832473,0.561893995391104
5417,0,0.20994934237781138,0.2008892259669917,0.6701378320796556,0.17220810531944247,0.6698986912474455
5418,0,0.07311003377858757,0.08203196940823906,0.17611635288490804,0.09638069283499144,0.18028320071887183
5419,0,0.17251271285364195,0.15733607401555721,0.5673724944562807,0.1425609335787573,0.5661985303708857
5420,1,0.5917152732724478,0.5965299756214233,0.9073003174051046,0.6303484255435472,0.9066915952867517
5421,0,0.05822733570218406,0.0734270937155216,0.11387451628331666,0.09157435955500663,0.11887473368407321
5422,0,0.09695139581688049,0.09489538286221282,0.2770772642288795,0.1042276279120774,0.27792512717944257
5423,1,0.09192584593435804,0.11511157091993166,0.31349189095178054,0.11070858041398904,0.32314448454280625
5424,0,0.11513770249934001,0.12064657260907738,0.3829079525196748,0.11660108799235702,0.3862776642462716
5425,0,0.46752013831735767,0.5118004487930816,0.8743423627114222,0.503533395873933,0.875269939272722
5427,1,0.10868695872257758,0.11306968320304271,0.3504282794904126,0.11265461943031274,0.3536965375306173
5429,0,0.40378165800502525,0.3978777829696073,0.8372103134918909,0.37367283499326487,0.8368914590489441
5430,0,0.10239875268480156,0.10383355410970971,0.3141875733727553,0.10824921040668277,0.31615867356551736
5431,0,0.07152281842603145,0.06880294719569391,0.1336362450541328,0.09193276025848807,0.13346957114077426
5432,0,0.15008770284713963,0.13618235260101047,0.4879777381625288,0.12898782180586185,0.4865428931692682
5433,0,0.14780071948175966,0.1344634047843592,0.479868689943041,0.12785036609353564,0.4783976114903547
5434,0,0.07617912744041028,0.0838522036157288,0.18959519979129527,0.09741454810717161,0.19335623287969042
5435,1,0.6312104069900726,0.6246945883015732,0.9191486586373321,0.6689663619128028,0.9182718089192283
5436,0,0.08151627832219283,0.0780621446218591,0.18844297578155572,0.0962761204729863,0.18808064118729803
5439,0,0.13229358903121205,0.12747674401557635,0.43591025696769425,0.12222663755243045,0.4364102787077699
5440,0,0.7153208900778288,0.7787789117017146,0.9729118657332927,0.8049918143308773,0.9737814687595113
5441,0,0.2543246001120298,0.20413802713134696,0.703987129875212,0.18456946256813303,0.7011319332724611
5442,0,0.08089702321729578,0.06327352975412419,0.1455932866646376,0.09147703496642673,0.13973071292954767
5443,0,0.13148488567181701,0.09960834940892507,0.36975520674811946,0.11132620713279653,0.3625230082467354
5444,0,0.10019462003179372,0.1042512052274347,0.30927431627462065,0.10805430767972597,0.31217299302868246
5445,1,0.6521267162345883,0.6606646356671296,0.9321709639549545,0.7052327319786013,0.931344841080047
5446,0,0.19758663050850508,0.19941451072589883,0.6562894038871255,0.16858384807104915,0.6577097554966158
5447,0,0.4220056636891387,0.41966081976986025,0.8464933257967737,0.4000610005643071,0.8462831717321042
5448,0,0.06323169400123291,0.059546581617457385,0.08874298882560111,0.08798915366079639,0.08801831963708567
5449,0,0.1082372657152807,0.11019929871179435,0.3431453541458324,0.11151128585760119,0.345333855095149
5451,0,0.25385614980628973,0.2234502451858756,0.7179659985216749,0.1955915220565713,0.716147078858501
5452,0,0.48049324385970105,0.5288862352028249,0.8794295404148007,0.5247969769222527,0.8801976897546271
5453,1,0.12178449707809873,0.13135612899976623,0.422105308926475,0.12195238865603714,0.42655477774395983
5455,0,0.35013942677124654,0.33772104304706196,0.807274229314318,0.30381382864596806,0.8063394060611331
5458,1,0.5858349488716581,0.6757885710174939,0.922757511196139,0.6944849849371691,0.9235618939953912
5459,1,0.6594810417828926,0.6421102613557667,0.9296925953302317,0.6931255923189501,0.9279968694291055
5460,0,0.05657679222271923,0.06802820731045342,0.09452584894995435,0.0896856187342812,0.09829412873023465
5463,0,0.07814464066115252,0.048107534914528065,0.10446106352450106,0.08650739052792027,0.0932939113294781
5464,0,0.4592090133422323,0.4950306780854481,0.8697117265968086,0.484446770817174,0.8707190167688451
5466,0,0.1974701363105091,0.18648429973125294,0.642984477585982,0.1618749127158926,0.642709103294346
5468,0,0.12680661085880557,0.14730623031128037,0.46567242054002345,0.12941671961538662,0.47252779106337955
5469,0,0.4578709645928667,0.4596673959800867,0.8632766642027914,0.4509245542990803,0.8630520167543517
5470,0,0.3020285834025222,0.3038035427012794,0.7784903691464846,0.2621971695037843,0.7784251489195183
5471,0,0.08937733708456792,0.07944049680382681,0.21346580286099395,0.09784963980463213,0.21111062799831878
5472,1,0.14754721694717038,0.16039006285884644,0.5293925822861864,0.1390322445402628,0.5344725132976796
5474,0,0.06665938887433212,0.048697355227824604,0.07322057480760033,0.08521434131951698,0.06726379407800338
5476,0,0.10359421891256704,0.12899968173923101,0.3742336623331449,0.11789733787832271,0.3836978419351566
5477,0,0.804271389466735,0.7991606676669781,0.98873864081047,0.837382910118925,0.9884197863675231
5480,0,0.03931473732857628,0.036753604506576165,0.009630853515370234,0.07850998719545302,0.008681536878415004
5481,0,0.10566222045930447,0.1271109569867772,0.37521196573764076,0.1175116655322826,0.3835094279461426
5482,0,0.07301839074031462,0.09025652446652414,0.19874777164224533,0.09908531333083707,0.20647274519181993
5483,0,0.18482331829611248,0.15722321265731093,0.585547197704248,0.1449742027033364,0.5820977723669145
5484,0,0.18287800186740813,0.127418549912185,0.5232401408756903,0.13130886530702307,0.5147760047538299
5485,0,0.09007049495288577,0.06773992813602017,0.18161659202574026,0.09414269871927833,0.17434091337304522
5486,1,0.6229792192879764,0.6210722347415452,0.9168659506935084,0.6629677537009987,0.9159528675159789
5487,0,0.08730153335860541,0.0974294048977516,0.2578155571981391,0.10364994160734677,0.2628954882096323
5488,1,0.7314509684140731,0.6933332317747543,0.9584547154224097,0.7546964779069683,0.9567952229807094
5489,0,0.2626738353680484,0.20975359722563852,0.7134005826340275,0.1898380892674306,0.7101178312100526
5490,0,0.08037256067364364,0.09640895278907818,0.2360537414670203,0.10225572418070455,0.24367726133020273
5491,0,0.09825785653803412,0.07947437148223735,0.23761902691421366,0.09914375670054924,0.23267678304853834
5492,0,0.16477558826824104,0.14805936174683787,0.5386755945910692,0.13687009829191707,0.5368204414684696
5493,0,0.1695032808825392,0.18587009325729476,0.6035262402713162,0.15549414015197716,0.6090844529472296
5494,0,0.12701535726165333,0.12108083986328597,0.41075698943432326,0.11877652776866568,0.4106700291317014
5495,0,0.1862442542969279,0.1667874433994953,0.6024609765641984,0.14976802458500768,0.6005333565227473
5496,0,0.3367835582087239,0.23419435869669086,0.760533066655072,0.22462705866672453,0.7562937519022567
5498,0,0.314036970135699,0.3076736661559701,0.7846428105569807,0.2688352118563363,0.7839906082873168
5499,0,0.2435142497273958,0.25299030102269116,0.7284229749119526,0.21078492329871934,0.7302346478832412
5500,0,0.04902232476596222,0.04717245596215016,0.03361015696334623,0.08257015113721486,0.03276954070466832
5503,0,0.07753986811938057,0.07544962168868001,0.16942040958302534,0.09487067097893134,0.1697754974853979
5505,0,0.08197745772963587,0.06867718626850608,0.16278968650810904,0.0933226371750268,0.1583257243068539
5507,0,0.06353224220529614,0.07486565650922038,0.1301360928736032,0.09274748459045783,0.13425221386437092
5509,0,0.12536368965096784,0.13727087170385235,0.4421061785295013,0.1249812723106711,0.4468165282548517
5510,0,0.12614866495768878,0.12556068532123724,0.4193660593938867,0.12039563429647229,0.42067046393321456
5511,0,0.1204148453897533,0.1158694381542831,0.3847775990260446,0.11564477204868956,0.3851037001608765
5513,1,0.7497939298024857,0.8260529097018596,0.9845862863602766,0.8390309886862469,0.9858979375914895
5516,1,0.1652508463367867,0.15580063559393756,0.5542849689116918,0.14042689411771148,0.5536617534095685
5518,0,0.10623115915789927,0.09168167139042535,0.29133875385886343,0.10451304889413861,0.2884618171804571
5519,0,0.055059866718071324,0.05979838314780546,0.07154658898212966,0.08700306506572866,0.07311912112120818
5520,0,0.1135013965051856,0.14037914771055826,0.42175746771598766,0.12414706494909983,0.43112019363160714
5521,0,0.1225006091030079,0.11527424427055506,0.3877559893908431,0.11576373968722453,0.3873646680290448
5522,0,0.17950060611550137,0.15584978699388535,0.5751554415409366,0.143271188506872,0.57250315231097
5523,0,0.1968338779591722,0.18535586022987083,0.6405495891125701,0.16116200855940813,0.6403466817397857
5525,0,0.12655937724845254,0.13663536838333465,0.4435627635984173,0.12493355935590603,0.4476136643622186
5527,0,0.05898245710739185,0.06302935842843352,0.08752554458889517,0.08848303510449562,0.0890618432685479
5528,0,0.17782978790906573,0.18441560350212965,0.6138962563589722,0.15656015307994925,0.6172877081612245
5529,0,0.19308268919823052,0.1771226158871543,0.625527196834645,0.15622814629995696,0.624635853732771
5530,0,0.0921530781171801,0.09914429396732236,0.2763163615809383,0.10498788620547175,0.2801716016638405
5531,0,0.1956354385938001,0.1931561068639527,0.6476585938519066,0.16488443467490957,0.6486948707914837
5532,0,0.14948837183766284,0.15063875154107556,0.5155876342449672,0.1350838597840721,0.5178486021131353
5535,1,0.20411069898597178,0.17594694678463252,0.6368320361754858,0.15802068591513083,0.6341435134860935
5537,0,0.4231143117114102,0.35810481327616583,0.8311448323840167,0.346583246828905,0.8292969259533023
5538,0,0.08152363599341386,0.08651355475409786,0.21205269794338885,0.09906834601479048,0.21522674898908647
5539,1,0.18335491093656203,0.17360503205028247,0.6083742771424845,0.15244228211295494,0.6083018102236329
5540,0,0.07569759106113723,0.05118529059424035,0.10300447845558502,0.08710612834974425,0.09439540849602157
5541,0,0.24423180350174753,0.2448876622202512,0.7249880429583895,0.20596875358539865,0.7256402452280534
5542,0,0.4513993782994703,0.4783103768882245,0.8653419713900604,0.4656545326157497,0.8659506935084135
5543,0,0.7015701274152762,0.6958878689468394,0.9527370755250228,0.7473976399788475,0.951809498963723
5544,0,0.2669513271204182,0.2750496282109966,0.7521631375277186,0.23158145167434674,0.7528443265649232
5545,0,0.1404576706077432,0.15301885219055233,0.5030436105917648,0.13441087807578503,0.5080220879168659
5547,0,0.1618504151754203,0.14946753682579045,0.5364146267229011,0.13693134576692675,0.5354435700102903
5548,0,0.13039611454276018,0.17376543573483225,0.5162615765902865,0.1417137179404827,0.5305303129121556
5550,0,0.24877143058438445,0.3258024102118649,0.7604243662767947,0.26138543211711196,0.7661202660985261
5553,0,0.21891660276999642,0.26503419225780683,0.7179007782947084,0.2116375974878638,0.7235387045813586
5556,0,0.07756537522286991,0.02709440957370358,0.08313404930649158,0.08041396477034922,0.06081423830021595
5558,1,0.565205401816241,0.6140347805222318,0.9058437323361885,0.6355691503761648,0.9061263533197096
5559,1,0.20087853880447173,0.21865116953443162,0.6750293491021349,0.17971918418992336,0.67855124135832
5560,0,0.145538972209095,0.15287369850594007,0.5126309839558242,0.13531190442738475,0.5164282505036452
5561,0,0.15736074974767958,0.13791346067335586,0.5054784990651767,0.1310600683093614,0.5023696682464455
5563,0,0.11743830522314909,0.12775296418564833,0.4042567068133397,0.11976643010834451,0.4089308230792643
5564,0,0.060460141190001246,0.05870978691710375,0.08006869863907126,0.08737760301653862,0.07991651810948303
5566,0,0.1176709301743926,0.10415103368996108,0.3506674203226227,0.11078821364291351,0.3482470252329812
5567,0,0.08329646801703046,0.06993121087964216,0.16950736988564719,0.09390346418711343,0.16513761467889906
5568,0,0.15393324590032217,0.1316899182754187,0.4859559111265707,0.1278038767004812,0.48233981187587865
5569,0,0.14617108085187075,0.1694907640120568,0.5408496021566155,0.14289080996080267,0.54903836398684
5570,0,0.10806687230040735,0.1202260604798551,0.3651245706335058,0.11526060214996188,0.371001637752366
5572,1,0.8023687695384598,0.7964344351765268,0.988173398843428,0.8355620229939884,0.9877385973303188
5574,0,0.07531209694849945,0.06139410986414919,0.12565763728857776,0.09014535893359026,0.12094728756322738
5575,1,0.1604107953240935,0.15475418492861487,0.5439801730510022,0.13900909102672035,0.544154093656246
5576,0,0.07764886518202148,0.05924064508170681,0.12683160137397279,0.08979586200496638,0.12019363160717134
5578,0,0.14214859284680526,0.14915232304090076,0.4993695378059916,0.13305094474150264,0.5029204168297173
5579,0,0.06196344251341407,0.08109075877716979,0.14481064394104093,0.09451060380290205,0.15160079423743064
5580,1,0.556458200911445,0.579604833507489,0.8996043306230705,0.601789095800053,0.8994159166340565
5581,0,0.2584173867486097,0.2732832383761591,0.7469455193704073,0.2279529648277775,0.7481629636071133
5582,0,0.10782697425731229,0.10685560118233868,0.3339710422192269,0.11021034395834424,0.33520297983970315
5583,0,0.11287407713498192,0.11175430865812153,0.35738510370016086,0.11284293266961,0.35891415568792845
5584,0,0.21055716638891453,0.2238848684659413,0.6878994738901691,0.18499103524884783,0.690667710190298
5586,0,0.06008428279632415,0.06273588314660437,0.08906908996043306,0.08853892065375739,0.09049668826180847
5587,0,0.08120682690574392,0.07106841282017715,0.1670290012609244,0.09397684735411439,0.16378972998826036
5588,1,0.1453893303552004,0.1552399664058966,0.5170442193138832,0.13632414511279073,0.5213415076017798
5589,0,0.21643285535973572,0.1799081883221697,0.6532675333710161,0.16271858628935693,0.6503905966926098
5591,0,0.23085684842096438,0.1896281804192803,0.6760946128092526,0.17104406223689547,0.6731162224444542
5592,0,0.2224423738573154,0.24923498485276036,0.71281360059133,0.2028534050844,0.716190559009812
5593,0,0.7142667594320049,0.7731449038189676,0.9716292012696204,0.8013831951104016,0.9724190906851021
5594,0,0.09207469709260178,0.10925282970351488,0.3008174268446454,0.1085888091645822,0.3083467397133209
5595,0,0.292167888958237,0.3181590497488643,0.7785773294491065,0.2695663615339957,0.780106381436874
5596,0,0.12161976465995598,0.17147806092134626,0.4948910822209661,0.13895713413738686,0.511355566184037
5597,0,0.07459575626329437,0.06665738576803988,0.13624505413278837,0.09167917954304894,0.13413626679420843
5600,0,0.21226786974152018,0.18900079236013861,0.660767859472151,0.16647219010149295,0.6589271997333218
5601,1,0.6273898032800415,0.6586608157046094,0.9259315622418366,0.6952095056732409,0.925764888328478
5603,0,0.0760648714246728,0.08237958706841597,0.18568198617331189,0.09691412229553009,0.18886328391089469
5604,0,0.055373027920446696,0.05922886538013359,0.07052480542632289,0.08687408569738449,0.07197414380335378
5606,0,0.07588133273230144,0.07416628171172387,0.16111570068263836,0.09422794861264702,0.16105048045567197
5607,0,0.2770984509334632,0.2613664030004437,0.7511630940475673,0.2254517868866154,0.750307984405119
5608,0,0.04020305168765648,0.03771668164977943,0.011152658811252663,0.07887643058175113,0.010159862022986507
5609,0,0.15482030577304545,0.15581509988410475,0.5356102439236489,0.138397534366673,0.5374726437381335
5610,0,0.18974003166597458,0.1924489909758165,0.6397234662376625,0.1632057847032174,0.641810513500587
5612,0,0.1938743325835411,0.19096457588999244,0.6433975390234359,0.1633646814445932,0.6444193225792426
5613,0,0.22964643195747003,0.19716283113199912,0.682399234749337,0.174800703037387,0.6800150731191211
5614,0,0.19936540146734488,0.17601466212138667,0.631766598547763,0.15702984055341324,0.6299404321927041
5615,0,0.18233229589129063,0.17441874868287563,0.6079177355537198,0.15262141763728454,0.6083018102236329
5616,0,0.058163922022372895,0.05133402692346478,0.058546023740162614,0.0849077146556207,0.05620534226125773
5617,0,0.15461534167522478,0.1542526972082095,0.5324579329536067,0.13766122765809194,0.5342406191573547
5618,0,0.09183910420944277,0.0957132561667377,0.26616374624983696,0.10373829758858186,0.26886676232299955
5619,0,0.141561412894857,0.1327745132630437,0.4649549980433932,0.12602403935937725,0.46461440352479094
5620,0,0.06920652646962713,0.08233282203530662,0.1664202791425714,0.09592676960159918,0.1720364653535661
5621,0,0.050978540623726844,0.07221804697894871,0.09700421757467717,0.09022542982756833,0.10216386219690711
5623,0,0.09068855673901105,0.08565977071440127,0.2350102178355581,0.10011847227604054,0.2350681913706393
5625,0,0.13052838081010246,0.12328422317310983,0.42288795165007176,0.12024682224993616,0.42259808397466553
5626,0,0.10299179433257258,0.0785160804021026,0.24705421974868474,0.09951146515239984,0.24050321028450514
5627,1,0.36197231425957943,0.4273794098478915,0.833601460933084,0.38368142287812906,0.835804455266171
5629,0,0.6490821693182713,0.6614050114019177,0.9315187616852907,0.7047796693064057,0.9308810527993971
5630,0,0.3615244959875481,0.3054909702737216,0.7989912604895866,0.2826277743822139,0.7964114381784716
5631,1,0.226782857381928,0.24454135492210288,0.7133571024827166,0.2011562692244163,0.7156832905778511
5632,0,0.05809850157359188,0.04961161936718854,0.05537197269446498,0.08439930219749496,0.05227763525950404
5633,0,0.11294602792906712,0.06687803695538705,0.23683638419061698,0.09708122519764821,0.22354595127324375
5634,0,0.08340473693563104,0.08814653395219464,0.22150963085351538,0.0998907160405536,0.2250532631853559
5635,0,0.07572212388884607,0.06962101035079403,0.14757163354928476,0.09276235491991318,0.14590489441569923
5636,0,0.04056691646936879,0.048909714220844114,0.02697943388842993,0.08202295588576425,0.02692870704523385
5637,0,0.17851719095253368,0.1760420513575836,0.6039610417844254,0.15260547861553556,0.6056350276098961
5638,0,0.13395533079942537,0.13055794933834713,0.44586721161789644,0.12376377704187423,0.44657014073075646
5640,0,0.11757260363965978,0.09995276272740572,0.34034088438627763,0.10923216294691822,0.3364204240764091
5642,0,0.07571075678808412,0.09004054578026968,0.20566111570068263,0.09940451995079023,0.21237155238633565
5643,0,0.5664012125299935,0.584338322032121,0.9016478977346841,0.6098877171672656,0.9013725234430483
5644,0,0.12694703062352644,0.09568410340545082,0.35010217835558066,0.10915958857999511,0.34265257909764185
5645,0,0.18926868427809107,0.15260818680316582,0.5826340275664159,0.1437312704668877,0.5783294925866342
5646,1,0.23586936459218877,0.2282724513899863,0.7105743727988174,0.1938368352590398,0.7105091525718509
5647,0,0.10883302428590251,0.1138854311306822,0.3526457672072699,0.11298438921320599,0.3563778135281244
5649,0,0.23390755451994188,0.24297494183002488,0.7179007782947084,0.202077116962966,0.7192196762178066
5650,0,0.06993733799905055,0.051795444787303045,0.08765598504282796,0.08654441727362061,0.08220647274519183
5651,0,0.354765588145297,0.40015855423484475,0.825622853167529,0.35716560630106736,0.8270214647013638
5652,0,0.4327963517606433,0.4147327200936518,0.8481238314709335,0.39984181317712425,0.8473411887473369
5653,1,0.05002730881205185,0.04806006618194709,0.03695812861428758,0.08294676399519013,0.03594359175036596
5656,0,0.4742600079931936,0.4947219704610782,0.8729944780207834,0.49027524907949394,0.8733713059988114
5657,0,0.11861220691516569,0.10795633733779086,0.36249402147919474,0.11235353168938951,0.36084177572937953
5660,0,0.14295887685979639,0.12151000061789048,0.4428888212530979,0.12169017615296902,0.43958432975346745
5661,0,0.2890523897294407,0.26427819717974094,0.7577720770468281,0.2307974267363346,0.7563662188211082
5662,0,0.16859594040766418,0.15399516711017813,0.5560459150397843,0.14026714510359808,0.5544733829007058
5665,0,0.2580656954002711,0.2663352244695464,0.743880168702987,0.2233037473593256,0.7446845515022392
5667,0,0.06752632581648377,0.04594733010695277,0.07135092830123049,0.08452346616998054,0.06335058046002
5668,0,0.0555827117906895,0.03227344975323948,0.029023001000043482,0.0792128848193466,0.02249373161151934
5669,1,0.1414876076837422,0.13617265149172558,0.4718031218748641,0.12742000928586777,0.4720350160151891
5670,1,0.7250529840130724,0.7504992583688422,0.9695856341580069,0.7904506135266961,0.9695494006985811
5671,0,0.4599440661757267,0.421372077258796,0.8557328579503456,0.41651965238056426,0.8541675725031522
5673,0,0.19536856742547157,0.170924744565199,0.6202660985260229,0.1536737864856475,0.6177949765931853
5675,1,0.6718276956396011,0.7022650530278978,0.9466715944171487,0.7427464699184889,0.9469397220168995
5676,0,0.19919022396731195,0.2022473035369648,0.6602243575807645,0.17044562623125725,0.6619563169413164
5678,0,0.2056868204872954,0.18687978245782783,0.6522674898908648,0.16389970258564043,0.6510283055785034
5681,0,0.06261966894244034,0.06146010076150854,0.0923083612330971,0.08848596919875859,0.09229386784932679
5682,1,0.8338407757271676,0.8474074407938655,0.9958259054741511,0.8662030829122198,0.9958259054741511
5683,1,0.714298463516708,0.6905289563338524,0.9544980216531154,0.7475155207016944,0.9530269432004289
5685,0,0.16620593501808353,0.17014895540877545,0.578416452889256,0.14723879083449962,0.5808948215139789
5687,0,0.08460832508499835,0.08596651051022815,0.21863994086699423,0.09933359374184642,0.22074872820557415
5690,0,0.11534949487087039,0.1399602554328175,0.4253445801991391,0.12430337795727128,0.4339029233155065
5691,1,0.13547084519017988,0.14603761815616675,0.4808687334231923,0.13047284155267874,0.4845283128251953
5692,0,0.05945946038166237,0.06308603962546352,0.08846036784208008,0.08856278877500705,0.090192327202632
5693,1,0.37460839717639505,0.34140690805614893,0.814687595112831,0.31527301548763365,0.8133397104221922
5694,0,0.18895191221987734,0.1821799798946181,0.6264620200878299,0.15784744030769068,0.6270417554386423
5695,1,0.13586792405994172,0.1489010312426984,0.48710813513631024,0.1317689714279946,0.491977912083134
5696,0,0.17445997752453984,0.16852202511197634,0.5876777251184835,0.14816167820223003,0.5884023943069989
5697,0,0.05939955654311403,0.047615260839687326,0.05419800860906995,0.08398565279884049,0.05039349536936388
5699,0,0.054700841304909174,0.056423722966289405,0.06211139614765859,0.08595782061427357,0.06261141788773425
5700,0,0.13236129312744435,0.10520461826103886,0.38516892038784295,0.11356148191600543,0.37965418786324046
5701,1,0.20051405693694554,0.1713805632270005,0.6272011826601156,0.15498925470086575,0.6242445323709727
