ID,y,oof_lgb,oof_xgb,oof_cat,oof_rank,oof_stack,oof_final
1787,1,0.4858285082434361,0.7908502697944642,0.528612005658003,0.8860530167978319,0.5760132415691938,0.8868429062133136
1788,0,0.13480539419502363,0.2335296779870987,0.10116221328920494,0.31621664710059855,0.08160747144414865,0.29215400669594327
1790,0,0.11568686692763827,0.2816642850637436,0.10470602527660018,0.32660840326391,0.09753937516185783,0.3244597591199617
1791,0,0.11208319634207879,0.2462477505207062,0.09784576508106599,0.28543269997246257,0.0862573741647372,0.27643593199704336
1793,0,0.06703490002665627,0.17128602862358094,0.03697696023909121,0.06819137063930315,0.060668849896581396,0.06745945475890255
1794,0,0.11045160746438472,0.32379005551338197,0.10824865347963815,0.3515225299650709,0.11243355665946761,0.36220053045784595
1795,1,0.19654997640279054,0.43453591465950014,0.1872542686589811,0.6379987535689957,0.17339061717063586,0.636582025305448
1796,0,0.25743708989878766,0.49859399199485777,0.3016308635941961,0.7393944664260764,0.25382565313414207,0.7388364711509195
1798,0,0.06842652204409816,0.16291397511959077,0.05572642832302969,0.0875690247402061,0.06217646511310181,0.08513413626679421
1799,0,0.05104522007799087,0.13837401568889618,0.05536914025343152,0.048987637143643924,0.05862628688590177,0.04931736162441845
1800,0,0.06982059267969136,0.21145616173744203,0.07532863104254797,0.15476035189935797,0.07632920919598522,0.1618766033305796
1801,1,0.1804767598849723,0.42202494144439695,0.18332125942695562,0.6119106627824398,0.16852219341735453,0.613896256358972
1803,0,0.19593798302181661,0.4875179290771484,0.18475403362345336,0.6576952621128456,0.19938185599987795,0.662920126962042
1804,0,0.1469710749265248,0.3069548726081848,0.12510551705239736,0.4197863675232256,0.10747816623194577,0.4073764076698987
1807,0,0.12006182057515717,0.3246645450592041,0.11646583543650983,0.3788280649883328,0.11402287865385531,0.38456019826948995
1811,0,0.15630254259333456,0.3771738767623901,0.16618972234662283,0.5369798686899431,0.1456721981628196,0.5390234358015566
1812,0,0.18856429064961458,0.40584542155265807,0.1590869520298655,0.5867501485571837,0.15022536830568614,0.5807861211357015
1814,0,0.6236051279389281,0.8605303883552551,0.6212220538090664,0.924257576416366,0.6571078214471634,0.9222683594938911
1815,0,0.06135050007900054,0.1640836387872696,0.05403153556828096,0.07490180732495616,0.06261313769562894,0.07638375581547024
1817,0,0.2083406391881799,0.44266932010650634,0.19050910999516404,0.652129802745047,0.1766812470867447,0.6488760380886126
1818,0,0.22745720785638546,0.4373815834522247,0.19192084441579432,0.661289621287882,0.1713928173755674,0.6528001217444237
1820,0,0.07210231602488387,0.1954955756664276,0.06938219766114892,0.13758569213154195,0.07125520926111424,0.13977781642680118
1821,1,0.24102707377593507,0.4994908094406128,0.2422128729222195,0.7166108671391509,0.22567198607532704,0.7153028392538805
1822,0,0.05703441258358536,0.14998819828033447,0.05030565064283722,0.054103801614562956,0.05955446033078018,0.05492630114352798
1824,0,0.09935685899905575,0.30952698588371275,0.1081411309277949,0.3243039552444309,0.1090011575831007,0.33754728466455064
1825,0,0.317138330427669,0.5435455739498138,0.4351180694844826,0.7949910865689812,0.3542037306315988,0.797186834210183
1826,0,0.09134917586845702,0.19517909437417985,0.0658762713036259,0.16348536892908386,0.06897924385016509,0.1549089090830036
1827,1,0.22337276178064255,0.4159355878829956,0.2047891228737564,0.6543038103105933,0.16734380472652896,0.6449410843949737
1829,0,0.061173536204893644,0.1779416561126709,0.0617938128124911,0.09600417409452584,0.06685326311838562,0.10020000869603027
1830,0,0.21593483704533015,0.49599149227142336,0.20542146461096084,0.686768989956085,0.2101267163947205,0.6883777555545894
1831,1,0.22422959256471692,0.5160324811935425,0.21636531466209372,0.7027406988709654,0.22547005890721625,0.7048784729770858
1832,0,0.050809512692284176,0.1034002110362053,0.0279701258957763,0.011594707016247083,0.048546375683778974,0.009696073742336622
1833,0,0.07183069000109579,0.17663443982601165,0.06227258089630351,0.11274403234923258,0.06586759650392163,0.11093960606982912
1834,0,0.1719584997231656,0.4735403060913086,0.21273576788284004,0.6456657535834891,0.21007246846520738,0.6574959780860037
1836,1,0.5389180577778084,0.7820900201797485,0.563481808446938,0.893618563125933,0.5785133552476766,0.8926909865646333
1837,0,0.15212272843197838,0.3470906913280487,0.13881500411000441,0.47386118237024794,0.12488674109233085,0.46861820079133876
1839,0,0.14639976997935908,0.322780454158783,0.11827222621248779,0.41958346015044135,0.11073897246377411,0.41130049132570984
1840,1,0.6506343570997193,0.8859144806861877,0.773478297608474,0.9601576880154209,0.7609717605568738,0.9653789295186748
1841,0,0.1281655488211592,0.33182935118675233,0.11766797656706762,0.39855356029972316,0.11584077552160182,0.4015609374320622
1842,1,0.16656915239729253,0.42856167554855346,0.16662762921116536,0.5846196211429483,0.1669876671677062,0.5923409713465803
1843,0,0.1455309510549272,0.3476179003715515,0.12717255230456806,0.44812093279417947,0.12217891903747775,0.4463237532066612
1844,1,0.1679546421194135,0.38511096239089965,0.1898121037153822,0.578880241169906,0.1563289580691178,0.5799708682986217
1845,0,0.15492241368500348,0.44965561628341677,0.20911921782563098,0.611548328188182,0.19860872300975957,0.6280707856863341
1846,1,0.575248600563168,0.8289023756980896,0.6132565243255501,0.908633708711973,0.640808463363469,0.908539501717466
1847,0,0.1206677853169659,0.2994819939136505,0.11255492590346716,0.3574068437758164,0.10456651119383055,0.3567763815818079
1848,1,0.3989294986131328,0.7181202173233032,0.3921406783257078,0.8440946707827877,0.44011994148800243,0.8445475890256098
1849,0,0.10842531191106401,0.2845023572444916,0.09256199004385994,0.2968679797672363,0.09597357239272931,0.300067394234532
1850,1,0.31118048855847474,0.5989879369735718,0.38069932281977015,0.7975998956476369,0.3613864599433847,0.8002413148397757
1851,0,0.16280652767048798,0.40816503167152407,0.17204722522076585,0.5729524472078497,0.16043079091364862,0.5784816731162225
1852,0,0.0904168984388523,0.20744166970252992,0.07909156442058696,0.19228372248068756,0.07442818768523575,0.1865515891995304
1853,0,0.06659344105359577,0.20438641607761382,0.08426774362475839,0.15948519500847863,0.07681216210297667,0.16643114918039914
1854,0,0.07716988000656917,0.12252896279096603,0.049607941012357035,0.07336550864530343,0.05323022546286501,0.05996999869559547
1855,0,0.08053322073383483,0.22214362621307374,0.08624640503893363,0.1981100627563517,0.08034216437048033,0.2013239706074177
1856,0,0.14496847918261072,0.33930540084838867,0.14567765033176436,0.4682812296186791,0.12521334620801244,0.4648571677029436
1857,0,0.15232658824868567,0.3545121788978577,0.15633008266688225,0.5036160992506921,0.1335562016144086,0.5009783034044958
1858,0,0.11760348288780546,0.27087931931018827,0.10180558119319094,0.3172601707320608,0.09345440992094256,0.3115896343319275
1859,0,0.06305557243515293,0.1901560366153717,0.06581019770681462,0.11351218168905892,0.07009509335152801,0.1196247662941867
1860,0,0.5026929676317037,0.7738085865974427,0.5616051812001706,0.8881400640607562,0.581070975184922,0.8887560328709944
1861,0,0.22906768330351363,0.481814980506897,0.22822021811981497,0.6996681015116599,0.21086742605080505,0.6983129701291361
1862,1,0.492981727666223,0.8086190104484559,0.6190972532561598,0.8982854326999724,0.6520205711934337,0.9021696595504152
1863,0,0.10717264016021373,0.2493030160665512,0.10290070252480929,0.28782410829456356,0.0887606655558364,0.28227314231053524
1864,0,0.170159954611736,0.39227535128593444,0.16498108427419456,0.5645028044697596,0.14949629262678257,0.563513631027436
1866,0,0.12018139986196616,0.27279376685619355,0.12497785960045457,0.3574358305433569,0.09978525540973998,0.350656550284795
1868,0,0.1488594611423808,0.3754079759120941,0.14530991844674399,0.49983332608664144,0.13844644674781073,0.5035110222183573
1869,1,0.6673440020076964,0.8880117654800415,0.7441935353032466,0.9605779961447598,0.7421707669915294,0.9628788208182963
1871,0,0.16424051566411288,0.3499255359172821,0.13287981108163005,0.48349928257750335,0.12240491397489435,0.4730966563763642
1872,0,0.21695115511729385,0.42808172702789304,0.15288407963693998,0.6126353319709552,0.1530363863482754,0.6025479368668203
1873,0,0.1357612049931414,0.2948685079813004,0.13813294806905674,0.41478615012246917,0.10862033661206581,0.40486542893169275
1875,1,0.2738568216804255,0.5734943985939026,0.25991272770075213,0.7529457802513152,0.2747269962152923,0.7528696899865212
1876,0,0.1949024742537389,0.38714614510536194,0.2131059898639908,0.6215922431410061,0.16218435014820437,0.6163528849080395
1877,0,0.17207950754411636,0.43652368783950807,0.17275034724464025,0.6018667478296158,0.17239870041665148,0.6087655985042828
1878,0,0.06152023119551072,0.08667275905609131,0.039704226523863205,0.03085641404698755,0.04698857206412029,0.023620592199660857
1879,0,0.1303295203160368,0.34732807278633115,0.12684314211518932,0.4251344261344696,0.12395928850508785,0.43106222009652595
1881,0,0.1851004920361717,0.4250691056251526,0.15369967635764042,0.5878806324912677,0.15709352215556183,0.5873190138701683
1882,1,0.6808818123278261,0.8858635783195495,0.7150876809570089,0.9575198921692247,0.7204396701725387,0.9569111700508718
1883,0,0.07393275225603231,0.20877016186714173,0.07736773126807628,0.16319550125367768,0.07577118372748114,0.16725727205530674
1884,0,0.1413694241429216,0.3837166905403137,0.09156758956175888,0.41353971911822257,0.12435986959955185,0.4227249010826558
1885,1,0.16553857137390715,0.4373954236507416,0.16986357544997366,0.5917213791903996,0.17272000695331138,0.6014500630462194
1886,0,0.29843704591085374,0.5604176759719849,0.2876187261535233,0.7640477122193717,0.2765085968080064,0.7614352797947737
1887,0,0.07234151643546687,0.21426132321357727,0.08227906380701872,0.17244228009913476,0.07826555066798799,0.1787795121527023
1888,0,0.06562796316870914,0.15948969572782518,0.056462921773900276,0.08223545951273242,0.06183167102258188,0.08039479977390321
1891,0,0.11901780733352063,0.2867109000682831,0.1051610594001187,0.33542038059625784,0.09880572302342591,0.3327862080960042
1892,0,0.2571845032407754,0.535465532541275,0.21151736881860944,0.7197994115686189,0.227382483871887,0.718205139353885
1893,0,0.2524876913007498,0.517905056476593,0.23581604179217877,0.7243793208400365,0.23077238364484476,0.7224770642201834
1894,1,0.11178530345604845,0.2808851957321167,0.10822220530715639,0.325246025189501,0.09865600418629392,0.3249271707465542
1895,1,0.4219321953282824,0.6915442824363709,0.3089251472269724,0.8245720828441816,0.3528081503666386,0.8191443106222009
1896,0,0.09517946669053882,0.25097588300704954,0.09027701965386227,0.24873545226604055,0.0873531834545733,0.2507174224966303
1897,0,0.11661914304044081,0.36098180413246156,0.11124893575542136,0.39153876255489367,0.12570857635941224,0.40791990956128527
1898,0,0.06897038769860273,0.11727972477674484,0.04994918872175355,0.05862573735089932,0.05289381796373187,0.04845862863602766
1899,0,0.05109425133159003,0.10801254063844681,0.041810071908169086,0.021363247677435252,0.05122537512607086,0.018761685290664812
1900,0,0.10812242194553953,0.31066272854804994,0.12775482428164744,0.3683493485223995,0.11413351925274823,0.37685334144962823
1901,0,0.16822690051504793,0.41308515071868895,0.17110555590279689,0.5820108120642926,0.16139854556259076,0.5860906995956345
1903,0,0.07929115442760522,0.2731168866157532,0.09318428947188089,0.24254677739611866,0.09587872738631542,0.2592177920779164
1904,0,0.06466602524846132,0.12339417338371277,0.040349564603708886,0.04249460121454556,0.052749960473684444,0.03622983607982956
1905,0,0.0846325660566381,0.22126179933547974,0.07121565072670547,0.17880487557430033,0.07652221984899225,0.18037740771337885
1906,0,0.18179831319107947,0.4236486375331879,0.1315566605152985,0.5527631636158093,0.14843209418346023,0.5536762467933388
1907,0,0.05363520577645471,0.16536575853824614,0.05539409784111553,0.06735075438062525,0.06366334874070652,0.07295969389973478
1908,0,0.10566000562178338,0.3397864460945129,0.12172588677384968,0.3751902256619853,0.12279929533155079,0.39227792512717946
1909,0,0.7451175715368489,0.9253158211708069,0.8060191329149629,0.9888111077293216,0.7812843177658975,0.9893691030044784
1910,0,0.09377881538466623,0.21385687887668609,0.06518701769071485,0.17916721016855808,0.0727893406976078,0.17362711422235752
1911,1,0.22998382162655878,0.493232786655426,0.22442698394964156,0.7024073510442483,0.2152244644298593,0.7017696421583548
1914,0,0.13367613600634365,0.3499678075313568,0.12637560449281557,0.4312796208530805,0.12433177494146684,0.43598634723248836
1915,0,0.1549064524876486,0.3980428218841553,0.1433349414424378,0.5209646796237518,0.14612750341815545,0.5273924953258837
1917,0,0.16473876668156864,0.3931322395801544,0.144044624729244,0.531718770381321,0.14287055653087397,0.5322731423105352
1918,0,0.0771659926373722,0.19661818742752074,0.08384684968659901,0.17142774323521315,0.07400652763515103,0.17011609200400019
1919,0,0.05809963518829871,0.14432576298713684,0.053528181583402556,0.05737930634665275,0.0589565843481012,0.05631766598547763
1920,0,0.1946078811243817,0.4790496826171875,0.1867174865101117,0.6551009464179601,0.19604695836398003,0.6596373755380669
1921,1,0.40284920887290043,0.7316762447357178,0.3861945230244436,0.8460512775917793,0.4458213320523824,0.8465694160615679
1923,1,0.16699830781373978,0.42326630353927613,0.173455563138352,0.5886487818310941,0.16727381034108843,0.5956454628462107
1925,1,0.1770071803526109,0.384779155254364,0.1486924436580744,0.5461976607678595,0.1393407531677551,0.5393277968607331
1926,0,0.07338822124327601,0.1773299068212509,0.04140241180493113,0.08603272606055334,0.062159114076147805,0.08391669203008825
1928,0,0.07026161153925244,0.1941014438867569,0.07545082866889777,0.14368740669884197,0.07229956693787752,0.1460715683290578
1929,0,0.16347180346306667,0.3761438548564911,0.143690257301895,0.517500760902648,0.1360658357853598,0.5141853993651898
1930,0,0.05178441464715091,0.1404561936855316,0.04579579589340922,0.03713204921953128,0.057397110891495004,0.0383386234184095
1931,0,0.07732056118390897,0.20756160020828246,0.08107574347565387,0.17396408539501718,0.07597438899579796,0.17569242140962651
1932,1,0.40121086926467175,0.7251270651817322,0.44084077033585667,0.853167529023001,0.4814236512826564,0.8551350058698204
1933,0,0.12024952617869455,0.2825982987880707,0.11216089962615394,0.3453193617113787,0.09930337476629722,0.34086264620200873
1934,0,0.2451476177262979,0.5625137209892273,0.27229901988208566,0.7437424815571693,0.2817362032944868,0.7469672594460629
1935,1,0.4282782894919158,0.6605839252471923,0.38515575591337475,0.8365436178384568,0.3796904700955915,0.8319166050697857
1936,0,0.17090041222682079,0.4124795436859131,0.17019123639770323,0.5837210313491891,0.16031643396670311,0.5864711509196052
1937,1,0.26840774073498075,0.5803700089454651,0.2810867010363456,0.7583373190138701,0.2936462987328749,0.7597069437801643
1939,0,0.042412041488121874,0.1270703300833702,0.04258133479502249,0.020377697581054247,0.05509961206592922,0.022370537849471715
1940,0,0.06326589213631113,0.19958421885967254,0.07405095896258818,0.13394785280519442,0.07384157669281685,0.1416800730466542
1942,0,0.45732739312162385,0.7166209578514099,0.47284512835309994,0.8649216632607214,0.4811398742025332,0.863939736510283
1943,0,0.12417222886037696,0.31566024422645567,0.12145194615969153,0.38730669449396354,0.11197794760411388,0.38852776207661205
1944,0,0.15384680171491993,0.3600862681865692,0.13737386631525855,0.4840065510094642,0.12902589154047847,0.48102091395278057
1945,1,0.6135301048854971,0.8261099338531495,0.6357714460313338,0.9162137484238445,0.6434273627160797,0.9145071524848907
1947,0,0.08048844710077778,0.1628613293170929,0.04046913702599926,0.08803281302085597,0.05874560173580745,0.0789164746293317
1949,0,0.11518984147154354,0.2554179608821869,0.1002331252426429,0.3005203124773541,0.08899383991588485,0.29220835688508195
1950,0,0.04907046346895207,0.14035328477621078,0.058819383115979076,0.05333565227473658,0.059704481495317166,0.05463281012217922
1951,0,0.22885789266177264,0.41602296829223634,0.14741033456170133,0.6039393017087699,0.14400860026386608,0.5875907648158616
1952,0,0.06730301394899492,0.22118322253227235,0.08162531196257858,0.1679638245141093,0.08026996208095051,0.1786490716987695
1953,0,0.22218621112232934,0.46895023584365847,0.18735291974978924,0.6700291317013782,0.18591586591419543,0.6668659506935084
1954,1,0.19287366244936252,0.48668752908706664,0.2193611873812213,0.6746815078916475,0.21655966825555786,0.681507891647463
1955,0,0.08907827970783025,0.22228268086910247,0.08532378910872503,0.2107772801716017,0.07941143426163236,0.20934605852428367
1956,0,0.47950754666625117,0.7803009033203125,0.5841433817283793,0.8893285215299215,0.6093360679412407,0.8917452932736205
1957,1,0.8059994599263998,0.9380322456359863,0.9107218445052423,0.9981593402611707,0.8256219534735905,0.9981955737205965
1958,0,0.1613945243427227,0.34877498745918273,0.13392869937042842,0.48048465875327917,0.12269703239478347,0.4710965694160616
1959,0,0.06282151386246708,0.19509642720222473,0.055820935195981594,0.10009130831775294,0.0692567232580305,0.1078416452889256
1961,1,0.6433870835716897,0.8789356231689454,0.6938500309218695,0.9452295027320029,0.7120553153015885,0.9461824427149007
1962,0,0.07690963057785609,0.16103382408618927,0.0489588433088815,0.09056915518066004,0.06006202922799129,0.0831340493064916
1964,0,0.11663989607603872,0.3164553761482239,0.12409760446960102,0.38011797614389037,0.11395468442566296,0.38544067133353627
1965,1,0.32094900922553815,0.6324670672416687,0.3444269497267011,0.8006869863907126,0.3596469432468699,0.8023174920648724
1966,0,0.19271964589352397,0.43576226830482484,0.1772153708094506,0.6273171297302782,0.17037056007657625,0.6267337710335232
1968,0,0.13895629059815165,0.38011881709098816,0.12442788627023504,0.459077930924533,0.1343806790070663,0.4684225401104396
1970,0,0.12051405444855745,0.3522590696811676,0.13312058195149562,0.4236416076061278,0.12918483168189557,0.43594286708117747
1971,0,0.0964083115118399,0.26594401001930235,0.11445160855116729,0.3000275374291636,0.09750496652523899,0.30444801947910777
1972,1,0.334345648671734,0.6894052028656006,0.38325616573493043,0.8241372813310722,0.42911319630452427,0.8285577633810165
1974,0,0.2396467972959074,0.5584406375885009,0.2612810218897361,0.7373798860820036,0.27372190193584034,0.7409778686029828
1975,1,0.2653844603904503,0.5593360781669616,0.3007112327916915,0.757438729220111,0.29188726541514703,0.7587177703378407
1976,0,0.1960138470601252,0.4436709225177765,0.18448740438336475,0.6396799860863516,0.1767314405287463,0.6395604156702466
1977,0,0.16572152917355681,0.3911257803440094,0.15814801961418223,0.5508355435743583,0.14710929302398776,0.5507522066176791
1978,0,0.11547160037994589,0.2648234009742737,0.09432561615056252,0.29752018203690017,0.09010811919753742,0.29186051567459453
1980,1,0.058768647895557094,0.1695336878299713,0.05492493826484204,0.07549603605953882,0.06404566129147339,0.07976433757989479
1981,1,0.35197555932809665,0.64422208070755,0.34665268884727557,0.8110642491702538,0.3616183873120006,0.810393930170877
1983,0,0.05816068206968268,0.136431585252285,0.047220563086325294,0.04497296983926837,0.05648253387734766,0.04276272881429627
1984,1,0.3597634983694048,0.6577108025550842,0.36273795589506524,0.8194124382219518,0.3812296360257076,0.8192964911517893
1985,0,0.05791977189393717,0.13517581820487976,0.05050673549080602,0.04869776946823775,0.05679695463533659,0.0460020000869603
1986,1,0.49236373499287955,0.7702435612678528,0.5472102261906452,0.8850674667014508,0.5706978385344932,0.8857015522414018
1987,0,0.1275100667197138,0.2609641760587692,0.11463901467273112,0.34520341464121634,0.09285817318853748,0.3315578938214705
1988,0,0.44620455972208306,0.7054256558418274,0.4494225819984007,0.8580373059698249,0.4576899983129816,0.856569850863081
1989,0,0.6428389565831167,0.8633663058280945,0.6288177877101264,0.9299099960867864,0.6591081177267906,0.9268120353058829
1990,1,0.18287632691412248,0.42928979992866517,0.15175585551774284,0.5854747307853965,0.15856895001690038,0.5865907213357102
1991,0,0.0945314739480341,0.23314594924449922,0.0831162422995417,0.22389379248373117,0.08113538454026399,0.22209661289621288
1992,1,0.4855980911693184,0.7504238009452819,0.6901994353216343,0.899386929866516,0.6577887039658081,0.9037458150354364
1993,0,0.6474358303066362,0.8464664697647095,0.6674856986416018,0.9309969998695595,0.6709298935125636,0.9291925735901561
1994,0,0.08666818625062808,0.15754614472389222,0.04086387088039038,0.09530849167355103,0.05742081472833383,0.08199269533457977
1996,0,0.07152171872948246,0.18298979699611664,0.06866704147154332,0.1268171079902025,0.06842772699844397,0.12647289012565766
1997,0,0.11396321689271871,0.30047054290771485,0.09761469914789003,0.3243909155470528,0.1015008274632766,0.32812296186790735
1998,0,0.2368624166513472,0.55439532995224,0.2172310767463089,0.7188283548560083,0.2464416679384948,0.7219226922909692
1999,0,0.2237454863888792,0.48696194887161254,0.19766034506353888,0.6836963925967795,0.19985010075910326,0.6826057654680638
2000,0,0.10683924633137362,0.2908151865005493,0.10657781404009696,0.3214342652579098,0.10176830799307808,0.3262641853993652
2001,1,0.24690577023799518,0.5466148972511291,0.23132035855555175,0.7273649578967202,0.24713214295381317,0.7284773251010913
2002,0,0.19257522690978024,0.4535934865474701,0.20430247380409358,0.6541443830891198,0.1912566015043588,0.6570720466107223
2003,0,0.13576884760968527,0.33161754012107847,0.140229630569045,0.4426424337290027,0.12185825137642943,0.4418779077351189
2004,1,0.6883814391795122,0.8919876694679261,0.7032361143973904,0.9591866313028102,0.7156000560282081,0.957182920996565
2006,0,0.13318170440678262,0.25723629593849184,0.11935130052186926,0.35803005927793957,0.09240810627600385,0.34052567502934905
2007,0,0.16641248510206333,0.40918532609939573,0.17966786020814152,0.5856631447744104,0.1633926058448663,0.590406104613244
2008,0,0.15194115667736338,0.3575692355632782,0.1494822694572122,0.49613751322521266,0.13243738159269391,0.49408669942171396
2011,0,0.22380476871465066,0.5438351392745971,0.2602373373390483,0.7263649144165688,0.2672010246992665,0.7316948562980998
2012,0,0.2482952820901831,0.49502442479133607,0.23005011667732972,0.7136542168500081,0.2153259056706053,0.7102591417018131
2014,0,0.28215904238631806,0.5532048583030701,0.25234060908194106,0.7483368842123571,0.2550654674282433,0.7457824253228401
2015,0,0.15658840413016195,0.37831557393074033,0.174308415711133,0.5466469556647391,0.14916047743343125,0.5498608635158051
2016,1,0.2089267740013757,0.5009336352348328,0.20026363102462658,0.6811890372045162,0.2117467663142864,0.6846602026175052
2017,1,0.5725048852726259,0.7939336180686951,0.6147240718350467,0.9041842398944882,0.6151180546925734,0.9032675333710161
2018,1,0.053946115646960426,0.1509842038154602,0.0631043884312951,0.0715393422902445,0.06214548380835853,0.0730031740510457
2019,0,0.11481541926034566,0.28732473254203794,0.10020838995247558,0.32141977187413945,0.0981283805919066,0.32135092830123047
2020,1,0.6677117132195729,0.8490154862403869,0.6540064419022465,0.9328666463759294,0.6583791888244602,0.9289208226444629
2022,0,0.08022113147234226,0.2271432936191559,0.08515280529280511,0.1995738945171529,0.08137829652905387,0.20419366059393884
2023,0,0.10386200364004745,0.21663582026958467,0.07264427070285681,0.2097047697725988,0.07410921249260825,0.19907387277707728
2024,0,0.05218596887623238,0.1165340006351471,0.05069333615724623,0.03572619099381132,0.05390944151404885,0.03245793295360668
2025,0,0.12499886240252285,0.30738946199417116,0.12306674365911086,0.3851037001608766,0.10961158565258368,0.38404930649158664
2026,1,0.7296897040990629,0.9070481300354004,0.7727754797335568,0.9791730075220663,0.7560364136672243,0.9788251663115788
2028,0,0.12621809778217133,0.2737070292234421,0.09225677678939173,0.31682536921895155,0.09098717382798038,0.30758946041132224
2029,1,0.21147314805750095,0.4842868983745575,0.22070613062426553,0.6880009275765614,0.21207319366748775,0.6898995608504718
2032,0,0.3164603956138629,0.5290794610977173,0.32818104712388985,0.7716857254663246,0.2752754283468862,0.7669789990869169
2033,0,0.04951630015375896,0.09283978417515755,0.026240960000102027,0.008782990564807166,0.04676986976122371,0.006935084134092787
2034,0,0.16666095738308506,0.386041647195816,0.13065002030457423,0.5102105888661826,0.1349507710286031,0.5073590156093744
2036,0,0.06814811651690111,0.22762905061244965,0.0741242077347563,0.1607316260127252,0.08014148357328965,0.17299665202834907
2037,0,0.04840139954766497,0.1725615456700325,0.05262157443103503,0.062046175920692205,0.06500523928498074,0.07120961780946998
2038,0,0.08291729768679112,0.17484489679336548,0.05649357092491819,0.12042552574749626,0.06364198690692827,0.11268968216009391
2039,0,0.14387287910925015,0.37567132115364077,0.18603101289809848,0.5367624679333884,0.15451286209394388,0.5468498630375234
2040,0,0.10879897422715126,0.2550826668739319,0.10385041989394188,0.2961578039624911,0.09041789891421212,0.2913061437453802
2041,0,0.24143135151945988,0.5081341028213501,0.224200819928017,0.7121179181703551,0.22129606408652688,0.7108569937823382
2043,0,0.16442526827559367,0.34988181591033934,0.1492377350337185,0.5067176833775382,0.12771178705184583,0.49667376842471417
2045,0,0.12588680764967825,0.31521096229553225,0.1308981321483028,0.4033218835601548,0.11445079752687161,0.4035718944301926
2046,1,0.7967772261317113,0.9217498779296875,0.7712018230420921,0.9879704914706436,0.7492100787403991,0.9844993260576547
2047,0,0.23576057529155253,0.49942909479141234,0.29241922999079983,0.7285099352145745,0.25412972239351356,0.7307382929692595
2048,0,0.11023331591922396,0.28971813917160033,0.1010525843952486,0.31759351855877793,0.09956629183983505,0.3204487151615288
2049,0,0.2444333830806193,0.4714138448238373,0.20726788412177527,0.693479426641738,0.19216853646968046,0.6869429105613287
2050,0,0.14797490017183051,0.34213796854019163,0.13863808850019993,0.46500572488658926,0.1235633199816959,0.4605308926475064
2051,0,0.5876313378436507,0.8071267008781433,0.6278747912247941,0.9095467918895025,0.6304663894434588,0.9083655811122223
2053,0,0.2679393493230537,0.5106844067573547,0.23602073890194086,0.7273504645129498,0.22332210409608255,0.7228357754684986
2054,0,0.6777609357698078,0.8866171717643738,0.7296097554445838,0.9597518732698523,0.7303427802177841,0.9603787121179183
2055,0,0.1992480908875695,0.4575991749763489,0.16500016846165594,0.6305201675435164,0.1745206694658156,0.6315057176398974
2057,1,0.4521794701148032,0.7069442868232727,0.41817192932506364,0.8550226821456005,0.43409400381359503,0.8521348754293665
2058,0,0.22300201677470882,0.5305021524429321,0.23585847561319376,0.7143933794222938,0.244969731944558,0.7183138397321622
2059,0,0.5346712991483198,0.7834993004798889,0.5470688226158056,0.8919228372248069,0.568940752149498,0.8907452497934694
2060,0,0.122087766516775,0.21416999399662018,0.06225389302523683,0.21992260533066654,0.06999976649126302,0.19920431323101004
2061,0,0.13835680469743408,0.36139079332351687,0.14520380927095128,0.47332492717074653,0.13435326495895125,0.4790643071437889
2063,0,0.13934108429279307,0.3284319698810577,0.14765687070421085,0.45520819745786056,0.12262353852714979,0.45208487325535895
2064,0,0.06060206111994291,0.19451592564582826,0.06511245334180771,0.11175848225285157,0.07111682607905113,0.12023348841253967
2065,1,0.19491002613192365,0.40463688373565676,0.16658445280582607,0.5997507137991507,0.15158742843781112,0.5917213791903996
2066,0,0.1390312372813651,0.24608100652694703,0.06660653199094438,0.27333072452425466,0.07678602448443732,0.25170659593895384
2067,0,0.41580288945173854,0.6815968871116638,0.41280243760555885,0.8433120280591909,0.42009819001547366,0.8419931301360928
2068,0,0.13124561728816073,0.3382778584957123,0.1310270037277551,0.42662724466281143,0.1219025813178055,0.4299534762380973
2069,1,0.16461291558728317,0.4053313434123993,0.18127343835089932,0.5824311201936316,0.16257531841813663,0.5873081438323405
2070,0,0.10573579151070644,0.2719505727291107,0.1024293877162576,0.3003608852558807,0.09515225937851339,0.30140440888734293
2071,0,0.08637915967054506,0.22230948209762574,0.07801083391636766,0.1941533689870574,0.07807060494483262,0.19471498760815686
2072,0,0.6215304646928506,0.8744659662246704,0.7610955305161007,0.9494760641767033,0.7535826438342194,0.9562046175920692
2073,0,0.12151919821368043,0.3155738890171051,0.12151772583508114,0.3835094279461426,0.11228927447023683,0.3859406930736119
2074,0,0.14143559574157855,0.2973683774471283,0.09162345332464336,0.35313129556357525,0.0960105746605986,0.34235184138440805
2075,0,0.05508665946539624,0.1168245404958725,0.03960091295602709,0.025827209878690378,0.05211791653271512,0.023011870081307884
2077,0,0.293225095503007,0.5709088325500489,0.28154562891045115,0.763685377625114,0.2812338462003655,0.7618700813078829
2078,1,0.4393361843565587,0.7376983165740967,0.43655984752016463,0.8608345290374944,0.4772399536316651,0.8604395843297534
2079,0,0.06057413635600396,0.19272056519985198,0.05748459920139376,0.09727959186631303,0.06923751859078242,0.10567850776120702
2080,0,0.5098179230964601,0.7864426136016845,0.5598941071778879,0.8908648202095742,0.5880565807218247,0.8913322318361667
